ProductCode,Name,Category,Brand,Type,FixedAssetType,CostingMethod,Length,Width,Height,Weight,CartonLength,CartonWidth,CartonHeight,CartonInnerQuantity,CartonQuantity,CartonVolume,WeightUnits,DimensionUnits,Barcode,MinimumBeforeReorder,ReorderQuantity,DefaultLocation,LastSuppliedBy,SupplierProductCode,SupplierProductName,SupplierFixedPrice,PriceTier1,PriceTier2,PriceTier3,PriceTier4,PriceTier5,PriceTier6,PriceTier7,PriceTier8,PriceTier9,PriceTier10,AssemblyBOM,AutoAssemble,AutoDisassemble,DropShip,DropShipSupplier,AverageCost,DefaultUnitOfMeasure,InventoryAccount,RevenueAccount,ExpenseAccount,COGSAccount,ProductAttributeSet,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10,DiscountName,ProductFamilySKU,ProductFamilyName,ProductFamilyOption1Name,ProductFamilyOption1Value,ProductFamilyOption2Name,ProductFamilyOption2Value,ProductFamilyOption3Name,ProductFamilyOption3Value,CommaDelimitedTags,StockLocator,PurchaseTaxRule,SaleTaxRule,Status,Description,ShortDescription,Sellable,PickZones,AlwaysShowQuantity,WarrantySetupName,InternalNote,ProductionBOM,MakeToOrderBom,QuantityToProduce,IsAccountingDimensionEnabled,DimensionAttribute1,DimensionAttribute2,DimensionAttribute3,DimensionAttribute4,DimensionAttribute5,DimensionAttribute6,DimensionAttribute7,DimensionAttribute8,DimensionAttribute9,DimensionAttribute10,HSCode,CountryOfOrigin
"IC-FSH-0007","128Mb Serial Flash Memory, Standard/Dual/Quad SPI","Raw materials - Solarbot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Seven Labs Technology,"W25Q128JVPIM","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,10.8687,units,631: Inventory (raw materials),,,,"","","","","","","","","","","","","","","","","","","","","SB","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"PWR-ACD-0007","12V 10W open-frame AC/DC converter","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Nuvision Electronics (Pty) Ltd,"LS10-13B12R3","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,40.8388,units,631: Inventory (raw materials),,,,"Components","LS10-13B12R3","12v","","","","","10W","LS10-13B12R3","LS10-13B05R3","https://www.mornsun-power.com/html/pdf/LS10-13B05R3.html","","","","","","","","","","v3.x","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"PWR-PSU-0001","12V Centre-positive Barrel Jack PSU for Solarbot, Euro 2-pin, Jack 5.5(OD) x 2.1(ID) x 9.5mm (jack length)","Raw materials - Solarbot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,TechFlix,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,units,631: Inventory (raw materials),,,,"","","","","","","","","","","","","","","","","","","","","","","Standard Rate Purchases","Standard Rate Sales",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"RAD-VALVE-12-01","12V Valve cable assembled with manual override","HotBot ","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,No,No,No Drop Ship,,463.7517,units,636: Inventory (HotBot),,,,"","","","","","","","","","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",DEPRECATED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"DIO-SMD-0021","13v Zener diode","Raw materials - Solarbot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,units,631: Inventory (raw materials),,,,"","","","","","","","","","","","","","","","","","","","","SB","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"RES-0402-0034","140k 1%  chip resistor in a 0402 package (SKU: RES-0402-0034)","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Arrow Altech,"RC0402FR-07140KL","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0136,units,631: Inventory (raw materials),,,,"","","","","","","","","","","","","","","","","","","","","","","Standard Rate Purchases","",ACTIVE,"140k 1%  chip resistor in a 0402 package (SKU: RES-0402-0034)","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"CAP-POL-0006","150 µF 35 V Aluminum Electrolytic Capacitors Radial, Can - SMD 160 mohm @ 100kHz 2000 Hrs @ 105°C","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,iCorp Technologies,"VZL151M1VTR-0810","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,1.9933,units,631: Inventory (raw materials),,,,"Components","150uF","35V","","","","","","EEV157M035A9MAA","CP_Elec_8x10.5","https://api.kemet.com/component-edge/download/datasheet/EEV157M035A9MAA.pdf","","","","","","","","","","v3.x","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"RES-0402-0025","150k 1%  chip resistor in a 0402 package (SKU: RES-0402-0025)","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Electrocomp,"0402WGF1503TCE","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1100,units,631: Inventory (raw materials),,,,"Components","150k","","0.01","","","","","","RESISTOR_0402","~","","","","","","","","","","v3.x","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"WRE-RBN-0001","150mm 6 core 28AWG ribbon cable","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,1.9354,units,631: Inventory (raw materials),,,,"Components","","","","","","","","3365/30 300","","","","","","","","","","","","v2.3.4","","","",DEPRECATED,"SKU: 	WRE-RBN-0001
Description: 	150mm 6 core 28AWG ribbon cable
Unit: 	units
Value: 	
Voltage Rating: 	
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	
Dielectric: 	
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	
MPN: 	3365/30 300
Datasheet:","",No,,0.0000,,"{
    ""SKU"": ""WRE-RBN-0001"",
    ""Description"": ""150mm 6 core 28AWG ribbon cable"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": """",
    ""Tolerance"": """",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": ""3365/30 300"",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"RES-0402-0008","15k 5%  chip resistor in a 0402 package (SKU: RES-0402-0008)","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Arrow Altech,"RC0402JR-0715KL","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0165,units,631: Inventory (raw materials),,,,"Components","15k","","0.05","","","","","","RESISTOR_0402","~","","","","","","","","","","v3.x","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"ELM-FLW-0001","15mm impellor water flow meter - KENT KSM V110T - 114MM STD","Raw materials - kits","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Precision Meters,"LXHP15CT","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,301.0200,units,631: Inventory (raw materials),,,,"Components","","","","","","","","V110T KSM","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	ELM-FLW-0001
Description: 	15mm impellor water flow meter
Unit: 	units
Value: 	
Voltage Rating: 	
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	
Dielectric: 	
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	Elster Kent
MPN: 	V110T KSM
Datasheet:","",No,,0.0000,,"{
    ""SKU"": ""ELM-FLW-0001"",
    ""Description"": ""15mm impellor water flow meter"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": """",
    ""Tolerance"": """",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": ""V110T KSM"",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"ELM-FLW-0003","15mm impellor water flow meter - Precision Meters with non-return valve removed","Raw materials - kits","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Precision Meters,"LXHP15","Meter LXH CLC 15mm PLAT SA1508 TESTED, NON-RETURN VALVE REMOVED",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,275.0000,units,631: Inventory (raw materials),,,,"Components","","","","","","","","LXHP15CT","","","","","","","","","","","","","","Standard Rate Purchases","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"CAP-0402-0030","15nF 6.3v X7R unpolarised MLCC in a 0402 package (SKU: CAP-0402-0030)","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Arrow Altech,"0402B153K160CT","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0754,units,631: Inventory (raw materials),,,,"Components","15nF","6.3v","","","","","","","CAPACITOR_0402","~","","","","","","","","","","v3.x","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"IND-0402-0018","15nH 5% inductor in a 0402 package (SKU: IND-0402-0018)","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Arrow Altech,"LQG15HS15NJ02D","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1703,units,631: Inventory (raw materials),,,,"Components","15nH","","0.05","300mA","","","","","INDUCTOR_0402","~","","","","","","","","","","v3.x","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"IND-0603-0006","15uH  inductor in a 0603 package (SKU: IND-0603-0006)","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Arrow Altech,"LQG18HN15NJ00D","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.7755,units,631: Inventory (raw materials),,,,"Components","15uH","","","250mA","","","","","INDUCTOR_0603","~","","","","","","","","","","v3.x","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"IC-RAM-0002","16Mbit 1.8v (Q)SPI PSRAM Memory","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Mouser Electronics,"870-ISS2M8ALL-104NLI","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,24.5015,units,631: Inventory (raw materials),,,,"","","","","","","","","","","","","","","","","","","","","","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SEN-MBL-0001","16mm marble","Raw materials - sensors","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.8792,units,631: Inventory (raw materials),,,,"Components","","","","","","","","","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	SEN-MBL-0001
Description: 	16mm marble
Unit: 	units
Value: 	
Voltage Rating: 	
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	
Dielectric: 	
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	16mm diameter
Polarization: 	
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	
MPN: 	
Datasheet:","",No,,0.0000,,"{
    ""SKU"": ""SEN-MBL-0001"",
    ""Description"": ""16mm marble"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": """",
    ""Tolerance"": """",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": """",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"RES-0402-0019","180R 1%  chip resistor in a 0402 package (SKU: RES-0402-0019)","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Arrow Altech,"RC0402FR-07180RL","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0154,units,631: Inventory (raw materials),,,,"Components","180R","","0.01","","","","","","RESISTOR_0402","~","","","","","","","","","","v3.x","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"BAT-LIIO-0004","18650 lithium ion battery Howell Energy 2,500mAh (INR18650-25HW)","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Communica,"INR18650-25HW","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,82.9656,units,631: Inventory (raw materials),,,,"Components","2500mAh","","","","","","","INR18650-25HW (Howell)","","3.6V Li-ion 2500mAh","","","","","","","","","","new","","Standard Rate Purchases","",ACTIVE,"INR18650-25HW","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"REG-LIN-0008","1A 20V Fixed LDO Linear Regulator, 3.3V, SOT-89","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Nuvision Electronics (Pty) Ltd,"AZ1117CR-ADJTRG1","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,1.6220,units,631: Inventory (raw materials),,,,"Components","AZ1117-ADJ_SOT-89","","","","","","","AZ1117CR-ADJTRG1","SOT-89-3","https://www.diodes.com/assets/Datasheets/AZ1117C.pdf","","","","","","","","","","v3.x","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"REG-LIN-0002","1A 20V Fixed LDO Linear Regulator, 5.0V, SOT-89/SOT-223/TO-220/TO-252/TO-263","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Nuvision Electronics (Pty) Ltd,"AZ1117CH-5.0TRG1","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.9500,units,631: Inventory (raw materials),,,,"Components","AZ1117-5.0","","","","","","","AZ1117CH-5.0TRG1","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	REG-LIN-0002
Description: 	1A 20V Fixed LDO Linear Regulator, 5.0V, SOT-89/SOT-223/TO-220/TO-252/TO-263
Unit: 	units
Value: 	AZ1117-5.0
Voltage Rating: 	
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	SOT-223-3_TabPin2
Dielectric: 	
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	Diodes Incorporated
MPN: 	AZ1117CH-5.0TRG1
Datasheet: 	https://www.diodes.com/assets/Datasheets/AZ1117C.pdf","",No,,0.0000,,"{
    ""SKU"": ""REG-LIN-0002"",
    ""Description"": ""1A 20V Fixed LDO Linear Regulator, 5.0V, SOT-89/SOT-223/TO-220/TO-252/TO-263"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": ""AZ1117-5.0"",
    ""Tolerance"": """",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": ""AZ1117CH-5.0TRG1"",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"IC-CHG-0002","1A, Single-Input, Single Cell Li-Ion and Li-Pol Battery Charger With Auto Start","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Nuvision Electronics (Pty) Ltd,"BQ24040DSQR","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,11.6750,units,631: Inventory (raw materials),,,,"Components","BQ24040","","","","","","","BQ24040DSQR","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	IC-CHG-0002
Description: 	1A, Single-Input, Single Cell Li-Ion and Li-Pol Battery Charger With Auto Start
Unit: 	units
Value: 	BQ24040
Voltage Rating: 	
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	PWSON-N10-2x2
Dielectric: 	
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	Texas Instruments
MPN: 	BQ24040DSQR
Datasheet: 	http://www.ti.com/lit/ds/symlink/bq24041.pdf","",No,,0.0000,,"{
    ""SKU"": ""IC-CHG-0002"",
    ""Description"": ""1A, Single-Input, Single Cell Li-Ion and Li-Pol Battery Charger With Auto Start"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": ""BQ24040"",
    ""Tolerance"": """",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": ""BQ24040DSQR"",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
